CustomerID,Age,Gender,Income_Level,Eyewear_Type,Brand,Price,Purchase_Frequency,Customer_Tenure_Days,Customer_Satisfaction,CLV,CLV_Class
CUST08885,63,Male,Medium,Optical Glasses,Oakley,1281.86,2,1117,0.9,7061.12,Medium
CUST08886,23,Male,Medium,Sunglasses,Vogue Eyewear,1221.7,4,683,0.6,5486.6,Medium
CUST08887,55,Female,High,Optical Glasses,Oakley,555.69,3,1331,0.96,5835.93,Medium
CUST08888,19,Male,High,Sunglasses,Ray-Ban,913.76,5,1937,0.72,17457.07,High
CUST08889,39,Male,Medium,Optical Glasses,Oakley,1309.17,3,107,0.77,886.54,Low
CUST08890,37,Male,Medium,Optical Glasses,Ray-Ban,1317.31,2,632,0.81,3695.11,Medium
CUST08891,42,Male,Medium,Sunglasses,Persol,1088.66,5,64,0.65,620.39,Low
CUST08892,32,Male,Medium,Optical Glasses,Persol,1204.15,4,645,0.95,8085.95,Medium
CUST08893,66,Female,High,Optical Glasses,Ray-Ban,1193.51,3,617,0.8,4842.05,Medium
CUST08894,46,Male,Medium,Sunglasses,Oliver Peoples,1225.42,1,456,0.95,1454.39,Low
CUST08895,25,Female,Medium,Optical Glasses,Persol,1144.2,2,1384,0.75,6507.83,Medium
CUST08896,54,Male,Medium,Optical Glasses,Oliver Peoples,1322.31,5,160,0.52,1507.07,Low
CUST08897,66,Male,Medium,Optical Glasses,Oliver Peoples,1365.92,1,486,0.52,945.74,Low
CUST08898,69,Female,High,Sunglasses,Oliver Peoples,1056.06,4,1160,0.65,8726.24,Medium
CUST08899,50,Male,Medium,Optical Glasses,Vogue Eyewear,1020.84,4,1492,0.92,15356.12,High
CUST08900,39,Male,Low,Optical Glasses,Vogue Eyewear,1080.58,3,1328,0.63,7430.6,Medium
CUST08901,67,Female,Medium,Optical Glasses,Oliver Peoples,1207.31,2,1991,0.74,9746.73,High
CUST08902,64,Male,Low,Optical Glasses,Ray-Ban,1253.34,5,986,0.6,10157.2,High
CUST08903,22,Male,Medium,Optical Glasses,Persol,1318.27,1,308,0.88,978.91,Low
CUST08904,56,Female,High,Sunglasses,Oakley,1345.71,5,1773,0.83,27127.85,High
CUST08905,35,Female,Medium,Sunglasses,Vogue Eyewear,1254.37,1,289,0.95,943.53,Low
CUST08906,55,Male,High,Sunglasses,Vogue Eyewear,1234.44,2,637,0.68,2929.92,Low
CUST08907,54,Male,Low,Optical Glasses,Oakley,1447.33,4,1057,0.99,16597.58,High
CUST08908,47,Male,High,Sunglasses,Oliver Peoples,1200.75,4,1240,0.94,15338.02,High
CUST08909,68,Male,Medium,Sunglasses,Oakley,1288.51,5,247,0.72,3139.02,Low
CUST08910,48,Female,Low,Sunglasses,Oliver Peoples,1248.04,5,888,0.93,14118.92,High
CUST08911,27,Female,Medium,Optical Glasses,Vogue Eyewear,1174.02,3,1688,0.71,11564.71,High
CUST08912,32,Female,High,Optical Glasses,Oakley,1175.01,1,1925,0.89,5515.3,Medium
CUST08913,59,Male,Low,Optical Glasses,Ray-Ban,1398.29,3,877,0.68,6853.84,Medium
CUST08914,65,Male,Medium,Optical Glasses,Persol,1186.47,1,315,0.63,645.08,Low
CUST08915,61,Female,High,Optical Glasses,Persol,1147.1,2,1411,0.87,7715.87,Medium
CUST08916,35,Male,Low,Sunglasses,Persol,1089.44,5,1214,0.98,17755.19,High
CUST08917,40,Female,Medium,Sunglasses,Oakley,1263.38,1,1261,0.86,3753.66,Medium
CUST08918,50,Female,Medium,Sunglasses,Oliver Peoples,1123.18,4,1470,0.99,17913.03,High
CUST08919,33,Female,Medium,Optical Glasses,Vogue Eyewear,1249.77,2,1585,0.96,10420.0,High
CUST08920,55,Male,Medium,Optical Glasses,Persol,1226.66,4,77,0.71,734.92,Low
CUST08921,52,Male,Low,Sunglasses,Oakley,1135.89,2,1592,0.75,7431.52,Medium
CUST08922,51,Female,Medium,Sunglasses,Persol,990.66,1,1725,0.6,2809.13,Low
CUST08923,45,Female,Low,Optical Glasses,Oliver Peoples,1045.62,4,499,0.72,4116.94,Medium
CUST08924,19,Female,Medium,Sunglasses,Ray-Ban,1069.22,1,1025,0.88,2642.29,Low
CUST08925,47,Male,Medium,Optical Glasses,Ray-Ban,1049.4,3,1208,0.76,7918.63,Medium
CUST08926,30,Female,Medium,Sunglasses,Vogue Eyewear,1268.29,2,1846,0.99,12700.55,High
CUST08927,58,Female,Medium,Optical Glasses,Ray-Ban,1519.38,5,95,0.56,1107.27,Low
CUST08928,33,Male,High,Optical Glasses,Ray-Ban,1123.35,4,259,0.75,2391.35,Low
CUST08929,22,Female,High,Optical Glasses,Oakley,1142.36,1,1268,0.77,3055.77,Low
CUST08930,45,Female,High,Sunglasses,Oakley,1112.31,4,785,0.57,5454.28,Medium
CUST08931,56,Male,Medium,Sunglasses,Vogue Eyewear,1328.65,1,41,0.9,134.32,Low
CUST08932,62,Male,High,Optical Glasses,Vogue Eyewear,1263.95,3,642,0.91,6069.25,Medium
CUST08933,37,Female,High,Optical Glasses,Oakley,1197.51,5,715,0.95,11142.58,High
CUST08934,41,Male,Medium,Optical Glasses,Ray-Ban,1018.03,4,1282,0.97,13873.55,High
CUST08935,44,Female,Low,Optical Glasses,Oliver Peoples,1054.84,4,271,0.87,2725.48,Low
CUST08936,47,Male,Low,Sunglasses,Ray-Ban,1226.29,1,1563,0.92,4831.11,Medium
CUST08937,62,Male,Medium,Optical Glasses,Ray-Ban,1233.49,1,1869,0.54,3410.72,Low
CUST08938,44,Female,High,Optical Glasses,Oliver Peoples,1197.58,4,242,0.69,2191.47,Low
CUST08939,43,Female,Medium,Optical Glasses,Vogue Eyewear,1299.74,3,1165,0.64,7965.09,Medium
CUST08940,24,Male,Medium,Optical Glasses,Oakley,1016.61,4,903,0.9,9054.24,High
CUST08941,59,Female,Low,Sunglasses,Vogue Eyewear,1245.54,2,1256,0.65,5571.83,Medium
CUST08942,64,Male,Low,Optical Glasses,Vogue Eyewear,1237.2,2,370,0.75,1881.22,Low
CUST08943,55,Male,Medium,Optical Glasses,Vogue Eyewear,1056.31,4,1090,0.71,8958.67,High
CUST08944,22,Male,High,Sunglasses,Oakley,1109.27,3,1697,0.88,13615.39,High
CUST08945,40,Male,Medium,Sunglasses,Vogue Eyewear,1303.97,1,1143,0.79,3225.88,Low
CUST08946,45,Female,High,Optical Glasses,Vogue Eyewear,1029.21,1,1777,0.7,3507.49,Low
CUST08947,51,Female,Low,Sunglasses,Persol,1569.57,4,474,0.57,4647.3,Medium
CUST08948,32,Female,Medium,Optical Glasses,Ray-Ban,1283.36,5,356,0.58,3629.97,Medium
CUST08949,49,Female,Medium,Sunglasses,Persol,1191.4,1,1155,0.86,3242.24,Low
CUST08950,43,Male,High,Optical Glasses,Oakley,1162.18,2,1996,0.52,6609.59,Medium
CUST08951,65,Female,Low,Sunglasses,Oliver Peoples,1318.23,2,504,0.72,2621.15,Low
CUST08952,48,Female,Low,Sunglasses,Oliver Peoples,1138.3,5,588,0.86,7885.14,Medium
CUST08953,36,Female,Low,Optical Glasses,Persol,1144.45,5,1685,0.68,17963.16,High
CUST08954,26,Female,High,Optical Glasses,Persol,1417.89,2,558,0.83,3598.26,Medium
CUST08955,46,Female,Low,Sunglasses,Persol,1129.27,4,1853,0.88,20180.09,High
CUST08956,68,Male,Low,Sunglasses,Ray-Ban,1220.41,4,935,0.94,11754.72,High
CUST08957,56,Female,Medium,Optical Glasses,Oakley,1085.97,4,1231,0.61,8936.61,High
CUST08958,21,Female,Medium,Optical Glasses,Vogue Eyewear,1238.86,2,1000,0.85,5770.03,Medium
CUST08959,20,Female,High,Optical Glasses,Persol,1287.09,5,984,0.78,13532.43,High
CUST08960,46,Male,High,Optical Glasses,Ray-Ban,1452.43,3,815,0.73,7102.38,Medium
CUST08961,69,Female,Medium,Sunglasses,Oliver Peoples,1059.4,2,735,0.71,3029.3,Low
CUST08962,28,Female,High,Optical Glasses,Oliver Peoples,982.82,2,448,0.94,2267.86,Low
CUST08963,50,Male,Medium,Optical Glasses,Oliver Peoples,1159.98,1,1571,0.59,2945.68,Low
CUST08964,55,Female,Low,Optical Glasses,Persol,1107.43,4,544,0.89,5875.87,Medium
CUST08965,28,Male,High,Optical Glasses,Oliver Peoples,1197.68,1,740,0.54,1311.21,Low
CUST08966,44,Male,Medium,Optical Glasses,Oliver Peoples,1278.3,2,1088,0.77,5867.99,Medium
CUST08967,50,Male,Medium,Optical Glasses,Oliver Peoples,1539.75,2,1292,0.58,6322.34,Medium
CUST08968,38,Female,Medium,Optical Glasses,Vogue Eyewear,1132.28,2,618,0.73,2799.0,Low
CUST08969,56,Male,Medium,Optical Glasses,Oliver Peoples,868.44,3,643,0.74,3396.34,Low
CUST08970,48,Male,Low,Optical Glasses,Ray-Ban,1164.3,1,479,0.87,1329.31,Low
CUST08971,55,Male,Medium,Optical Glasses,Persol,1252.58,5,607,0.6,6249.17,Medium
CUST08972,63,Male,High,Optical Glasses,Vogue Eyewear,1054.56,4,80,0.65,600.95,Low
CUST08973,19,Male,Medium,Sunglasses,Vogue Eyewear,1235.05,4,665,0.75,6750.48,Medium
CUST08974,44,Male,Low,Optical Glasses,Persol,1220.62,3,741,0.88,6541.99,Medium
CUST08975,53,Female,High,Optical Glasses,Oliver Peoples,1238.98,1,1126,0.77,2943.07,Low
CUST08976,28,Female,Low,Optical Glasses,Oliver Peoples,1318.7,4,1727,0.9,22461.98,High
CUST08977,64,Male,Medium,Sunglasses,Oakley,1187.6,2,196,0.83,1058.62,Low
CUST08978,35,Male,Low,Sunglasses,Oliver Peoples,1282.13,1,1916,0.96,6461.09,Medium
CUST08979,18,Female,Low,Sunglasses,Ray-Ban,930.16,4,1870,0.83,15821.38,High
CUST08980,52,Male,Medium,Sunglasses,Oliver Peoples,1055.64,1,204,0.67,395.3,Low
CUST08981,52,Female,Medium,Sunglasses,Persol,1148.77,3,1345,0.55,6984.68,Medium
CUST08982,48,Female,High,Optical Glasses,Oliver Peoples,1049.23,5,51,0.85,623.07,Low
CUST08983,45,Male,High,Optical Glasses,Persol,1200.99,5,1012,0.99,16482.85,High
CUST08984,56,Male,High,Optical Glasses,Vogue Eyewear,1148.44,1,874,0.74,2034.97,Low
CUST08985,18,Female,Medium,Sunglasses,Oakley,1131.73,3,1792,0.57,9501.32,High
CUST08986,42,Male,Medium,Optical Glasses,Vogue Eyewear,1332.57,4,1225,0.66,11806.94,High
CUST08987,60,Male,High,Optical Glasses,Persol,1212.57,2,1760,0.71,8302.62,Medium
CUST08988,55,Male,Medium,Sunglasses,Oakley,1037.44,1,1242,0.57,2012.18,Low
CUST08989,37,Female,Medium,Sunglasses,Vogue Eyewear,1109.5,1,274,0.67,558.03,Low
CUST08990,20,Female,Medium,Optical Glasses,Oliver Peoples,1312.98,4,1552,0.9,20098.31,High
CUST08991,68,Male,Medium,Optical Glasses,Oliver Peoples,1229.96,2,166,0.66,738.38,Low
CUST08992,19,Female,Medium,Optical Glasses,Oakley,1379.39,2,333,1.0,2516.91,Low
CUST08993,35,Male,Medium,Sunglasses,Vogue Eyewear,1326.98,4,1327,0.65,12543.41,High
CUST08994,61,Female,Medium,Optical Glasses,Ray-Ban,1141.64,1,119,0.55,204.71,Low
CUST08995,27,Male,Medium,Sunglasses,Ray-Ban,1415.33,4,411,0.89,5673.57,Medium
CUST08996,22,Female,Medium,Optical Glasses,Ray-Ban,1427.67,5,1210,0.56,13251.91,High
CUST08997,26,Female,High,Optical Glasses,Vogue Eyewear,932.19,4,1997,0.52,10608.48,High
CUST08998,19,Male,High,Sunglasses,Vogue Eyewear,1204.77,3,1705,0.7,11818.3,High
CUST08999,51,Male,Low,Sunglasses,Vogue Eyewear,1117.52,1,196,0.95,570.09,Low
CUST09000,55,Male,Low,Sunglasses,Persol,1160.93,3,1460,0.79,11005.62,High
CUST09001,48,Male,Medium,Sunglasses,Ray-Ban,1077.58,1,1840,0.96,5214.9,Medium
CUST09002,27,Male,Medium,Sunglasses,Ray-Ban,1058.79,1,1077,0.94,2936.71,Low
CUST09003,67,Female,Low,Optical Glasses,Ray-Ban,1335.18,5,1033,0.54,10202.6,High
CUST09004,29,Female,Medium,Optical Glasses,Persol,1024.79,4,1928,0.53,11475.85,High
CUST09005,53,Male,High,Optical Glasses,Persol,1214.0,4,1353,0.65,11700.3,High
CUST09006,38,Female,Medium,Optical Glasses,Vogue Eyewear,997.63,5,891,0.94,11445.96,High
CUST09007,66,Female,Medium,Optical Glasses,Ray-Ban,1390.41,5,124,0.75,1771.34,Low
CUST09008,64,Female,Medium,Optical Glasses,Ray-Ban,1204.51,2,1776,0.98,11487.26,High
CUST09009,23,Male,Medium,Sunglasses,Oliver Peoples,1311.79,3,1522,0.65,10666.47,High
CUST09010,65,Male,Low,Optical Glasses,Oliver Peoples,1229.27,1,1870,0.72,4534.49,Medium
CUST09011,66,Male,Medium,Sunglasses,Oliver Peoples,1162.01,2,1676,0.51,5442.41,Medium
CUST09012,20,Male,Low,Sunglasses,Persol,1210.26,4,487,0.94,6071.59,Medium
CUST09013,27,Female,Medium,Optical Glasses,Vogue Eyewear,1426.1,2,1569,0.58,7111.12,Medium
CUST09014,22,Female,Medium,Optical Glasses,Oakley,1065.39,4,1627,0.99,18806.09,High
CUST09015,63,Male,Medium,Optical Glasses,Ray-Ban,817.6,5,559,0.65,4069.52,Medium
CUST09016,43,Male,Medium,Optical Glasses,Oliver Peoples,1081.97,1,1497,0.97,4304.43,Medium
CUST09017,38,Female,Medium,Sunglasses,Ray-Ban,1018.64,1,650,0.84,1523.77,Low
CUST09018,62,Female,Low,Optical Glasses,Ray-Ban,1345.2,1,925,0.79,2693.16,Low
CUST09019,43,Female,Low,Sunglasses,Ray-Ban,1173.64,5,1691,0.56,15224.52,High
CUST09020,55,Male,Medium,Sunglasses,Vogue Eyewear,1324.12,4,349,0.55,2785.37,Low
CUST09021,61,Female,Low,Sunglasses,Ray-Ban,1204.78,5,1666,0.63,17322.1,High
CUST09022,43,Female,Low,Optical Glasses,Vogue Eyewear,1201.3,1,1457,0.68,3260.82,Low
CUST09023,25,Female,Medium,Optical Glasses,Oakley,1224.59,1,721,0.81,1959.38,Low
CUST09024,22,Male,Medium,Optical Glasses,Oakley,1422.0,1,321,0.58,725.34,Low
CUST09025,32,Male,Medium,Optical Glasses,Persol,1227.98,4,731,0.85,8361.7,Medium
CUST09026,33,Male,Medium,Optical Glasses,Ray-Ban,1366.38,4,333,0.53,2642.77,Low
CUST09027,18,Female,High,Optical Glasses,Oliver Peoples,1356.77,2,1917,0.93,13254.04,High
CUST09028,33,Female,High,Optical Glasses,Persol,1175.51,2,1298,0.94,7858.98,Medium
CUST09029,54,Female,Medium,Optical Glasses,Persol,1188.91,3,598,0.95,5551.4,Medium
CUST09030,20,Female,High,Optical Glasses,Oakley,1143.33,4,1622,0.71,14429.39,High
CUST09031,69,Male,Medium,Optical Glasses,Oliver Peoples,1392.48,5,273,0.57,2968.27,Low
CUST09032,64,Male,High,Sunglasses,Ray-Ban,1058.84,4,888,0.75,7728.08,Medium
CUST09033,48,Male,Medium,Optical Glasses,Ray-Ban,1091.55,2,454,0.88,2389.57,Low
CUST09034,30,Male,Medium,Optical Glasses,Oakley,1158.56,1,762,0.63,1523.78,Low
CUST09035,33,Female,Medium,Optical Glasses,Vogue Eyewear,1027.78,2,1874,0.83,8759.61,Medium
CUST09036,60,Female,Medium,Optical Glasses,Oakley,1111.31,2,117,0.51,363.35,Low
CUST09037,38,Male,Medium,Optical Glasses,Oliver Peoples,1370.41,2,1115,0.91,7619.1,Medium
CUST09038,19,Female,Low,Sunglasses,Vogue Eyewear,1297.71,3,442,0.61,2875.8,Low
CUST09039,44,Female,Low,Sunglasses,Oliver Peoples,1136.89,3,580,0.96,5202.91,Medium
CUST09040,55,Male,Medium,Optical Glasses,Ray-Ban,1320.42,3,623,0.77,5206.18,Medium
CUST09041,43,Male,High,Sunglasses,Vogue Eyewear,1512.29,5,39,0.69,557.48,Low
CUST09042,55,Male,Medium,Optical Glasses,Oliver Peoples,1246.97,3,1498,0.87,13357.2,High
CUST09043,63,Male,Medium,Optical Glasses,Ray-Ban,1413.05,5,1109,0.66,14168.05,High
CUST09044,42,Female,Medium,Sunglasses,Oliver Peoples,1327.74,4,1318,0.86,16492.79,High
CUST09045,28,Male,Low,Sunglasses,Vogue Eyewear,1155.83,4,1743,0.66,14571.44,High
CUST09046,25,Male,Medium,Optical Glasses,Ray-Ban,1229.59,3,297,0.92,2761.42,Low
CUST09047,25,Female,Medium,Optical Glasses,Oliver Peoples,1278.94,4,415,0.99,5758.38,Medium
CUST09048,50,Female,High,Sunglasses,Persol,1088.25,4,1527,0.83,15115.17,High
CUST09049,24,Male,Low,Optical Glasses,Vogue Eyewear,808.61,1,614,0.77,1047.38,Low
CUST09050,55,Female,Medium,Optical Glasses,Vogue Eyewear,1074.89,3,1070,0.73,6900.79,Medium
CUST09051,38,Male,Low,Sunglasses,Vogue Eyewear,876.28,3,64,0.96,442.51,Low
CUST09052,25,Male,Low,Sunglasses,Ray-Ban,1087.28,2,1995,0.72,8557.64,Medium
CUST09053,68,Female,Medium,Sunglasses,Vogue Eyewear,943.88,2,1760,0.91,8283.39,Medium
CUST09054,38,Male,Medium,Optical Glasses,Oliver Peoples,1332.02,4,739,0.5,5393.77,Medium
CUST09055,37,Female,Low,Optical Glasses,Persol,1022.61,2,1032,0.95,5493.52,Medium
CUST09056,25,Male,Low,Optical Glasses,Oliver Peoples,1281.62,1,1908,0.69,4622.68,Medium
CUST09057,63,Male,Medium,Optical Glasses,Oliver Peoples,1314.99,3,832,0.64,5755.12,Medium
CUST09058,48,Female,High,Sunglasses,Vogue Eyewear,1305.23,1,492,0.58,1020.44,Low
CUST09059,67,Male,Medium,Sunglasses,Persol,919.75,3,229,0.54,934.82,Low
CUST09060,46,Female,Medium,Sunglasses,Persol,1368.4,5,319,0.94,5620.94,Medium
CUST09061,65,Female,Low,Sunglasses,Persol,1263.05,3,1064,0.67,7400.57,Medium
CUST09062,26,Female,High,Optical Glasses,Persol,1320.64,1,1931,0.99,6916.86,Medium
CUST09063,32,Female,Medium,Optical Glasses,Oakley,1474.48,4,1952,0.71,22394.64,High
CUST09064,47,Male,High,Sunglasses,Persol,1319.15,2,1786,0.97,12522.31,High
CUST09065,43,Female,Low,Sunglasses,Vogue Eyewear,1022.6,2,39,0.83,181.38,Low
CUST09066,27,Female,Medium,Sunglasses,Persol,1297.99,1,1135,0.58,2341.0,Low
CUST09067,46,Female,Medium,Optical Glasses,Oliver Peoples,974.46,2,1391,0.65,4827.72,Medium
CUST09068,33,Female,Low,Optical Glasses,Oakley,1190.56,4,1833,0.97,23198.11,High
CUST09069,53,Female,Low,Optical Glasses,Oliver Peoples,1124.52,2,1528,0.71,6684.76,Medium
CUST09070,37,Male,Medium,Sunglasses,Vogue Eyewear,1201.52,5,915,0.53,7981.88,Medium
CUST09071,62,Female,Medium,Optical Glasses,Vogue Eyewear,973.57,3,208,0.67,1115.15,Low
CUST09072,54,Male,Low,Sunglasses,Persol,990.84,5,1648,0.94,21026.44,High
CUST09073,39,Male,Medium,Optical Glasses,Vogue Eyewear,1132.6,3,1798,1.0,16737.66,High
CUST09074,24,Female,Low,Optical Glasses,Oakley,1166.62,5,1406,0.51,11459.4,High
CUST09075,40,Male,Low,Optical Glasses,Oliver Peoples,1136.13,2,1142,0.74,5260.94,Medium
CUST09076,58,Male,Medium,Optical Glasses,Vogue Eyewear,1417.57,2,649,0.62,3125.49,Low
CUST09077,57,Male,Medium,Optical Glasses,Vogue Eyewear,1263.55,4,1240,0.99,16998.73,High
CUST09078,46,Female,Medium,Sunglasses,Oakley,1259.43,5,543,0.69,6463.98,Medium
CUST09079,33,Male,Medium,Sunglasses,Ray-Ban,1142.65,3,799,0.97,7278.81,Medium
CUST09080,55,Female,Medium,Optical Glasses,Ray-Ban,991.23,3,162,0.81,1069.06,Low
CUST09081,45,Male,Medium,Sunglasses,Oakley,1199.38,2,1715,0.95,10707.34,High
CUST09082,65,Male,High,Sunglasses,Vogue Eyewear,1471.09,2,1557,0.97,12174.1,High
CUST09083,55,Male,Medium,Optical Glasses,Oakley,1233.66,2,958,0.55,3561.73,Low
CUST09084,48,Female,Medium,Optical Glasses,Oakley,1366.98,5,1545,0.6,17358.77,High
CUST09085,31,Male,Low,Optical Glasses,Ray-Ban,1385.91,3,354,0.63,2540.43,Low
CUST09086,50,Female,Medium,Sunglasses,Persol,1283.93,5,1721,0.77,23307.2,High
CUST09087,26,Female,Medium,Sunglasses,Vogue Eyewear,1233.04,3,1495,0.62,9393.74,High
CUST09088,44,Female,Medium,Optical Glasses,Oliver Peoples,1051.84,3,1707,0.97,14314.74,High
CUST09089,41,Female,Medium,Optical Glasses,Oakley,1168.73,4,1669,0.59,12612.17,High
CUST09090,30,Male,Low,Optical Glasses,Ray-Ban,1145.87,2,1160,0.59,4297.17,Medium
CUST09091,43,Female,Low,Optical Glasses,Persol,1249.5,5,591,0.58,5867.17,Medium
CUST09092,46,Female,Low,Optical Glasses,Vogue Eyewear,987.89,5,1767,0.72,17216.89,High
CUST09093,68,Female,Medium,Sunglasses,Oakley,1119.41,2,198,0.52,631.53,Low
CUST09094,66,Female,Medium,Sunglasses,Ray-Ban,1260.6,5,1708,0.84,24775.45,High
CUST09095,60,Female,Low,Sunglasses,Oakley,1094.68,4,999,0.62,7430.39,Medium
CUST09096,45,Female,Medium,Optical Glasses,Oliver Peoples,1062.66,5,1377,0.97,19443.62,High
CUST09097,45,Male,Low,Sunglasses,Vogue Eyewear,1081.29,3,840,0.59,4404.55,Medium
CUST09098,25,Female,Low,Optical Glasses,Vogue Eyewear,1159.14,2,846,0.54,2901.6,Low
CUST09099,40,Female,Medium,Optical Glasses,Vogue Eyewear,842.9,2,538,0.7,1739.38,Low
CUST09100,46,Female,Medium,Sunglasses,Vogue Eyewear,1088.08,4,175,0.62,1293.77,Low
CUST09101,22,Male,Low,Optical Glasses,Ray-Ban,1342.91,5,878,0.93,15021.09,High
CUST09102,59,Female,Low,Optical Glasses,Oliver Peoples,1248.58,3,1148,0.76,8953.65,High
CUST09103,24,Female,High,Optical Glasses,Oakley,1263.01,1,1045,0.74,2675.85,Low
CUST09104,59,Male,Low,Optical Glasses,Ray-Ban,925.85,3,1022,0.89,6921.65,Medium
CUST09105,53,Female,Medium,Sunglasses,Persol,1137.87,3,438,0.83,3399.96,Low
CUST09106,58,Male,Medium,Sunglasses,Vogue Eyewear,1182.62,5,1449,0.5,11737.1,High
CUST09107,44,Female,Medium,Sunglasses,Vogue Eyewear,1269.65,1,980,0.84,2863.5,Low
CUST09108,63,Male,Medium,Optical Glasses,Oakley,1366.63,4,844,0.86,10870.74,High
CUST09109,19,Male,High,Optical Glasses,Vogue Eyewear,1343.21,5,1010,0.59,10964.64,High
CUST09110,42,Male,Low,Optical Glasses,Vogue Eyewear,1112.19,2,1006,0.85,5211.14,Medium
CUST09111,26,Female,Medium,Sunglasses,Oakley,1115.63,1,1649,1.0,5040.2,Medium
CUST09112,44,Male,Low,Optical Glasses,Oliver Peoples,1411.8,2,634,0.65,3187.96,Low
CUST09113,18,Female,Medium,Optical Glasses,Ray-Ban,1145.99,1,96,0.52,156.73,Low
CUST09114,40,Female,High,Optical Glasses,Oliver Peoples,1037.61,2,740,0.93,3912.78,Medium
CUST09115,27,Female,Medium,Sunglasses,Oakley,1168.93,5,989,0.6,9501.96,High
CUST09116,59,Male,Medium,Optical Glasses,Vogue Eyewear,1402.4,1,1625,0.89,5556.77,Medium
CUST09117,69,Female,High,Sunglasses,Vogue Eyewear,1064.27,4,1918,0.7,15659.06,High
CUST09118,42,Female,Low,Sunglasses,Oliver Peoples,1135.67,5,1271,0.95,18784.45,High
CUST09119,20,Male,Medium,Sunglasses,Persol,1070.47,1,1265,0.97,3598.69,Medium
CUST09120,23,Male,High,Sunglasses,Ray-Ban,1343.46,2,968,0.7,4988.1,Medium
CUST09121,23,Male,Medium,Optical Glasses,Vogue Eyewear,1243.18,3,450,0.99,4552.08,Medium
CUST09122,19,Female,Low,Sunglasses,Oakley,1338.88,1,1213,0.51,2269.24,Low
CUST09123,35,Male,Low,Optical Glasses,Oliver Peoples,1434.75,5,1536,0.78,23547.2,High
CUST09124,40,Male,Low,Sunglasses,Ray-Ban,973.18,2,370,0.87,1716.53,Low
CUST09125,19,Female,Low,Sunglasses,Persol,1086.13,5,209,0.71,2207.82,Low
CUST09126,29,Female,Medium,Sunglasses,Vogue Eyewear,1134.97,2,1618,0.83,8351.76,Medium
CUST09127,39,Female,Low,Sunglasses,Oliver Peoples,1210.33,5,1926,0.65,20756.33,High
CUST09128,54,Female,Low,Sunglasses,Vogue Eyewear,1275.88,1,1307,0.54,2467.1,Low
CUST09129,37,Male,Medium,Optical Glasses,Oliver Peoples,1126.28,1,1049,0.92,2977.95,Low
CUST09130,56,Female,Medium,Optical Glasses,Persol,1096.21,1,1237,0.65,2414.82,Low
CUST09131,41,Male,Medium,Sunglasses,Oakley,1343.5,2,869,0.6,3838.36,Medium
CUST09132,65,Female,Medium,Sunglasses,Oakley,1281.91,4,415,0.6,3498.03,Low
CUST09133,37,Female,Low,Sunglasses,Ray-Ban,1247.38,5,272,0.91,4229.47,Medium
CUST09134,18,Male,Low,Optical Glasses,Vogue Eyewear,878.14,4,1997,0.53,10185.56,High
CUST09135,18,Female,Low,Optical Glasses,Vogue Eyewear,1381.0,4,1581,0.75,17945.43,High
CUST09136,34,Male,Medium,Optical Glasses,Vogue Eyewear,1227.6,4,1912,0.6,15433.45,High
CUST09137,18,Male,Low,Sunglasses,Oakley,1175.7,3,1985,0.83,15920.75,High
CUST09138,69,Female,Medium,Sunglasses,Ray-Ban,1077.1,5,167,0.9,2217.65,Low
CUST09139,62,Female,Low,Sunglasses,Oakley,1105.06,3,1401,0.78,9925.38,High
CUST09140,47,Female,High,Optical Glasses,Oliver Peoples,1066.36,5,622,0.81,7359.64,Medium
CUST09141,58,Female,Medium,Sunglasses,Vogue Eyewear,900.36,3,1819,0.81,10903.41,High
CUST09142,64,Female,Medium,Optical Glasses,Oliver Peoples,1077.37,5,155,0.79,1807.18,Low
CUST09143,20,Male,Medium,Optical Glasses,Persol,960.14,1,1398,0.61,2243.26,Low
CUST09144,63,Male,Medium,Optical Glasses,Oliver Peoples,1190.93,4,1260,0.83,13649.04,High
CUST09145,28,Male,Medium,Sunglasses,Oliver Peoples,1027.39,2,1455,0.89,7289.97,Medium
CUST09146,41,Male,High,Optical Glasses,Oliver Peoples,1309.49,4,1913,0.91,24981.91,High
CUST09147,39,Female,Medium,Sunglasses,Oakley,950.35,5,1820,0.54,12794.58,High
CUST09148,61,Male,High,Optical Glasses,Oliver Peoples,1379.21,2,287,0.7,1518.26,Low
CUST09149,62,Male,Medium,Sunglasses,Vogue Eyewear,1325.49,4,1181,0.68,11665.47,High
CUST09150,43,Male,High,Sunglasses,Ray-Ban,1040.06,5,1349,0.96,18450.95,High
CUST09151,30,Female,Low,Sunglasses,Persol,1185.86,4,583,0.83,6288.5,Medium
CUST09152,18,Female,Low,Optical Glasses,Vogue Eyewear,1071.84,5,1276,0.74,13864.03,High
CUST09153,41,Male,Medium,Sunglasses,Ray-Ban,1286.79,3,636,0.98,6592.03,Medium
CUST09154,27,Female,Low,Optical Glasses,Vogue Eyewear,1469.98,3,694,0.58,4863.26,Medium
CUST09155,52,Male,Low,Sunglasses,Oliver Peoples,1377.16,1,1694,0.68,4346.24,Medium
CUST09156,41,Female,Medium,Sunglasses,Persol,1096.84,2,1775,0.81,8641.0,Medium
CUST09157,45,Male,Medium,Optical Glasses,Vogue Eyewear,1217.2,3,1581,0.76,12020.87,High
